,Bedroom,Property Type,Property Subtype,Price,Location,Province,Living area,Kitchen Type,Furnished,HasFireplace,How many fireplaces?,HasGarden,Garden surface,HasTerrace,Terrace surface,Surface of the plot,Number of frontages,Swimming pool,Building condition,Type Apartment,House,Apartment,Apartment block,Bungalow,Castle,Chalet,Country house,Duplex,Exceptional property,Farmhouse,Ground floor,House,Kot,Loft,Manor house,Mansion,Other properties,Penthouse,Service flat,Studio,Town-house,Triplex,Villa,Antwerpen,Brussels,Henegouwen,Limburg,Luik,Luxemburg,Namen,Oost-vlaanderen,Vlaams-brabant,Waals-brabant,West-vlaanderen,Hyper equipped,Installed,Not installed,Semi equipped,USA hyper equipped,USA installed,USA semi equipped,USA uninstalled,Unknown_Kitchen_Type,Furnished_No,Unknown_Furnished,Furnished_Yes,Fireplace_No,Fireplace_Yes,HasGarden_No,HasGarden_Yes,HasTerrace_No,HasTerrace_Yes,Swimmingpool_No,Swimmingpool_Yes,As new,Good,Just renovated,To be done up,To renovate,To restore,Unknown
1776,4,Apartment,Loft,395000.0,1090,Brussels,179,Hyper equipped,No,No,0,Yes,200,Yes,11,0,2,No,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
1777,4,Apartment,Triplex,795000.0,1060,Brussels,420,Hyper equipped,Unknown_Furnished,No,0,Yes,55,Yes,45,0,3,No,As new,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
1778,5,House,Villa,1875000.0,1150,Brussels,540,Unknown_Kitchen_Type,No,No,0,No,0,No,0,620,4,No,As new,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1779,3,House,House,285000.0,1853,Vlaams-brabant,120,USA hyper equipped,No,No,0,Yes,27,No,0,0,2,No,Just renovated,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
1781,3,House,House,429000.0,2221,Antwerpen,182,Semi equipped,No,No,0,No,0,No,0,1317,4,No,Unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1782,2,Apartment,Apartment,305000.0,9800,Oost-vlaanderen,94,Installed,No,No,0,No,0,Yes,13,0,0,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1783,2,Apartment,Apartment,396000.0,9800,Oost-vlaanderen,124,Installed,No,No,0,No,0,Yes,25,0,0,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1785,2,House,House,125000.0,2660,Antwerpen,75,Semi equipped,No,No,0,Yes,3,No,0,58,2,No,To renovate,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
1786,2,House,House,189500.0,4500,Luik,80,Semi equipped,No,No,0,No,0,No,0,992,3,No,Good,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1787,3,House,House,380000.0,1480,Waals-brabant,218,Installed,No,Yes,2,Yes,462,Yes,70,462,3,No,Just renovated,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0
1790,1,Apartment,Ground floor,250000.0,1200,Brussels,61,Installed,No,No,0,Yes,38,No,0,0,2,No,To renovate,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
1791,3,House,House,350000.0,6940,Henegouwen,158,Unknown_Kitchen_Type,No,No,0,No,0,No,0,2150,4,No,Unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1792,2,Apartment,Apartment,349000.0,1070,Brussels,113,Hyper equipped,No,No,0,No,0,No,0,0,2,No,Just renovated,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1793,2,Apartment,Apartment,245000.0,1180,Brussels,75,Unknown_Kitchen_Type,No,No,0,No,0,No,0,0,2,No,To be done up,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1794,2,Apartment,Penthouse,289000.0,2250,Antwerpen,106,Installed,No,No,0,No,0,Yes,16,0,0,No,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1795,3,Apartment,Apartment,449000.0,8430,West-vlaanderen,120,Installed,No,No,0,No,0,No,0,0,0,No,As new,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1796,2,House,House,229500.0,4550,Luik,120,Installed,No,No,0,No,0,No,0,570,4,No,Good,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1798,6,House,Town-house,475000.0,2100,Antwerpen,252,Unknown_Kitchen_Type,No,No,0,No,0,No,0,247,0,No,Unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1799,4,House,House,480000.0,1050,Brussels,140,Unknown_Kitchen_Type,No,No,0,No,0,Yes,7,70,2,No,To be done up,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1801,2,Apartment,Apartment,215000.0,1180,Brussels,70,Semi equipped,No,No,0,No,0,Yes,7,0,0,No,To be done up,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1802,1,Apartment,Apartment,239000.0,2000,Antwerpen,76,Installed,No,No,0,No,0,No,0,0,2,No,Good,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1806,3,Apartment,Penthouse,1450000.0,8430,West-vlaanderen,248,Hyper equipped,No,No,0,No,0,Yes,276,0,0,No,As new,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
1807,1,Apartment,Studio,87500.0,8430,West-vlaanderen,39,Hyper equipped,No,No,0,No,0,No,0,0,2,No,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1808,2,Apartment,Apartment,109000.0,4040,Luik,85,Unknown_Kitchen_Type,No,No,0,No,0,No,0,0,4,No,Good,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1809,2,Apartment,Apartment,118000.0,8580,West-vlaanderen,90,Semi equipped,No,No,0,No,0,No,0,0,0,No,To renovate,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1810,1,Apartment,Apartment,138500.0,1190,Brussels,47,Not installed,No,No,0,No,0,No,0,0,2,No,To renovate,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1812,2,Apartment,Apartment,139500.0,8580,West-vlaanderen,85,Semi equipped,No,No,0,No,0,No,0,0,0,No,Good,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1813,1,Apartment,Kot,149000.0,3010,Vlaams-brabant,18,Installed,Yes,No,0,No,0,Yes,10,0,2,No,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1814,1,Apartment,Apartment,149000.0,8430,West-vlaanderen,67,Semi equipped,No,No,0,No,0,No,0,0,2,No,To be done up,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1815,1,Apartment,Apartment,151000.0,7090,Henegouwen,67,Hyper equipped,Unknown_Furnished,No,0,No,0,Yes,3,0,3,No,As new,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
1816,2,Apartment,Ground floor,158000.0,2660,Antwerpen,75,Semi equipped,No,No,0,No,0,No,0,0,2,No,As new,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1817,2,Apartment,Apartment,159000.0,6061,Henegouwen,68,Installed,No,No,0,No,0,No,0,0,3,No,As new,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1818,2,Apartment,Apartment,159000.0,8870,West-vlaanderen,92,Unknown_Kitchen_Type,No,No,0,No,0,No,0,0,2,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1820,2,Apartment,Apartment,160000.0,6717,Luxemburg,95,Installed,No,No,0,No,0,No,0,0,3,No,Good,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1821,1,Apartment,Ground floor,165000.0,1090,Brussels,75,Not installed,No,No,0,No,0,No,0,0,0,No,To renovate,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1822,2,Apartment,Apartment,165000.0,9800,Oost-vlaanderen,73,Installed,No,No,0,No,0,Yes,9,0,2,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1823,2,Apartment,Apartment,170000.0,1070,Brussels,65,Installed,No,No,0,No,0,Yes,10,0,0,No,Good,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
1824,1,Apartment,Apartment,175000.0,8530,West-vlaanderen,55,Hyper equipped,No,No,0,No,0,No,0,0,0,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1825,1,Apartment,Apartment,179500.0,6880,Luxemburg,70,Hyper equipped,No,No,0,No,0,Yes,13,0,4,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1826,2,Apartment,Apartment,183000.0,4500,Luik,80,Not installed,No,No,0,No,0,Yes,5,0,2,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1827,2,Apartment,Apartment,185000.0,6700,Luxemburg,105,Installed,No,No,0,No,0,No,0,0,2,No,Just renovated,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1828,2,Apartment,Apartment,187500.0,4430,Luik,99,Installed,No,No,0,No,0,Yes,8,0,0,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1829,2,Apartment,Apartment,188000.0,4500,Luik,80,Not installed,No,No,0,No,0,Yes,5,0,2,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1830,2,Apartment,Apartment,189500.0,4430,Luik,99,Installed,No,No,0,No,0,Yes,8,0,0,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1831,2,Apartment,Apartment,189500.0,4430,Luik,96,Installed,No,No,0,No,0,Yes,8,0,0,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1832,2,Apartment,Apartment,194000.0,6220,Henegouwen,97,Not installed,No,No,0,No,0,No,0,0,3,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1833,2,Apartment,Apartment,195000.0,1070,Brussels,75,Not installed,No,No,0,No,0,Yes,2,0,2,No,To renovate,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0
1834,2,Apartment,Ground floor,196000.0,2850,Antwerpen,90,Installed,Yes,No,0,No,0,Yes,20,0,2,No,Good,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
1835,2,Apartment,Apartment,198000.0,7090,Henegouwen,86,Hyper equipped,Unknown_Furnished,No,0,No,0,Yes,27,0,3,No,As new,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
1836,2,Apartment,Apartment,198000.0,8900,West-vlaanderen,0,Semi equipped,No,No,0,No,0,No,0,0,2,No,To be done up,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1837,2,Apartment,Apartment,199000.0,1070,Brussels,70,Semi equipped,No,No,0,No,0,Yes,7,0,0,No,Good,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
1838,1,Apartment,Studio,199000.0,3000,Vlaams-brabant,24,Unknown_Kitchen_Type,No,No,0,No,0,No,0,0,2,No,Just renovated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1839,2,Apartment,Apartment,199000.0,4500,Luik,87,Not installed,No,No,0,No,0,Yes,5,0,2,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1840,2,Apartment,Apartment,202500.0,4430,Luik,99,Installed,No,No,0,No,0,Yes,8,0,0,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1841,2,Apartment,Apartment,204000.0,4500,Luik,87,Not installed,No,No,0,No,0,Yes,5,0,2,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1842,2,Apartment,Apartment,209000.0,6900,Luxemburg,123,Installed,No,No,0,No,0,Yes,9,0,3,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1843,2,Apartment,Apartment,211000.0,4430,Luik,119,Installed,No,No,0,No,0,Yes,13,0,0,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1844,2,Apartment,Apartment,215000.0,1020,Brussels,82,Hyper equipped,No,No,0,No,0,Yes,7,0,2,No,Good,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
1845,3,Apartment,Apartment,215000.0,6700,Luxemburg,100,Installed,No,No,0,No,0,No,0,0,0,No,Good,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1846,1,Apartment,Apartment,220000.0,1000,Brussels,56,Installed,No,No,0,No,0,No,0,0,2,No,To be done up,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1847,2,Apartment,Duplex,220000.0,1020,Brussels,88,USA installed,No,No,0,No,0,No,0,0,2,No,Good,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1848,0,Apartment,Studio,220000.0,1140,Brussels,40,USA hyper equipped,Yes,No,0,No,0,No,0,0,2,No,As new,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1849,2,Apartment,Apartment,220000.0,6790,Luxemburg,75,Unknown_Kitchen_Type,No,No,0,No,0,No,0,0,0,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1850,3,Apartment,Apartment,220790.0,6950,Henegouwen,109,Installed,No,No,0,No,0,Yes,12,0,2,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1851,1,Apartment,Apartment,225000.0,2640,Antwerpen,60,Unknown_Kitchen_Type,No,No,0,No,0,Yes,5,0,2,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1852,1,Apartment,Apartment,225000.0,8790,West-vlaanderen,68,Unknown_Kitchen_Type,No,No,0,No,0,Yes,5,0,4,No,Good,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
1853,2,Apartment,Ground floor,229000.0,1020,Brussels,65,Installed,No,No,0,Yes,53,Yes,6,0,2,No,Good,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
1854,2,Apartment,Apartment,229000.0,1200,Brussels,72,Installed,No,No,0,No,0,Yes,4,0,2,No,To renovate,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0
1855,3,Apartment,Apartment,230000.0,6790,Luxemburg,155,Installed,No,No,0,No,0,No,0,0,2,No,Good,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1856,3,Apartment,Apartment,230957.0,6950,Henegouwen,109,Installed,No,No,0,No,0,Yes,12,0,3,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1857,2,Apartment,Apartment,235000.0,1080,Brussels,93,USA hyper equipped,Yes,No,0,No,0,Yes,4,0,2,No,Good,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
